# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: WAVE_GLO_PHY_SWH_L3_NRT_014_001
# Dataset: cmems_obs-wave_glo_phy-swh_nrt_s3a-l3_PT1S
# Variable: Sea surface wave significant height (VAVH) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:54.000Z,-4.026462,63.79123,0,,3.9410002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:55.000Z,-4.07611,63.847034,0,,3.9020002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:56.000Z,-4.125938,63.90283,0,,3.785,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:57.000Z,-4.175947,63.958607,0,,3.6280003,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:58.000Z,-4.226139,64.014366,0,,3.525,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:04:59.000Z,-4.276515,64.070114,0,,3.4880002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:00.000Z,-4.327076,64.12585,0,,3.4810002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:01.000Z,-4.377823,64.181564,0,,3.453,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:02.000Z,-4.428757,64.23727,0,,3.43,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:03.000Z,-4.479879,64.29295,0,,3.417,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:04.000Z,-4.531191,64.348625,0,,3.4090002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:06.000Z,-4.634388,64.45992,0,,3.403,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:07.000Z,-4.686276,64.51554,0,,3.3950002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:08.000Z,-4.738358,64.57115,0,,3.3790002,1
VAVH,Sentinel-3A,SAT,2024-03-28T21:05:09.000Z,-4.790636,64.62674,0,,3.3590002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:32.000Z,6.988276,64.62505,0,,4.024,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:33.000Z,6.936006,64.56946,0,,4.0160003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:34.000Z,6.883932,64.513855,0,,4.004,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:35.000Z,6.832051,64.45823,0,,3.9970002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:36.000Z,6.780364,64.402596,0,,3.9960003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:37.000Z,6.728869,64.34694,0,,3.9710002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:38.000Z,6.677564,64.291275,0,,3.9270003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:39.000Z,6.626449,64.23559,0,,3.8720002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:40.000Z,6.575522,64.179886,0,,3.8300002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:41.000Z,6.524783,64.12417,0,,3.7910001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:42.000Z,6.474229,64.06844,0,,3.749,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:43.000Z,6.42386,64.012695,0,,3.7050002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:44.000Z,6.373675,63.956932,0,,3.6450002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:45.000Z,6.323673,63.901157,0,,3.5640001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:46.000Z,6.273852,63.845367,0,,3.4780002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:47.000Z,6.224211,63.78956,0,,3.4,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:48.000Z,6.17475,63.733738,0,,3.3030002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:49.000Z,6.125466,63.677902,0,,3.183,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:50.000Z,6.07636,63.622055,0,,2.9940002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:51.000Z,6.02743,63.56619,0,,2.867,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:52.000Z,5.978674,63.51031,0,,2.8660002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:53.000Z,5.930092,63.45442,0,,2.9280002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:54.000Z,5.881683,63.39851,0,,3.0070002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:55.000Z,5.833446,63.34259,0,,3.0080001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:56.000Z,5.78538,63.286655,0,,2.9800003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:57.000Z,5.737483,63.230705,0,,2.9670002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:58.000Z,5.689754,63.174744,0,,2.9940002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:46:59.000Z,5.642194,63.118767,0,,3.0270002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:00.000Z,5.5948,63.062775,0,,3.058,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:01.000Z,5.547571,63.00677,0,,3.0920002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:02.000Z,5.500507,62.950752,0,,3.13,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:03.000Z,5.453607,62.894722,0,,3.17,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:04.000Z,5.406869,62.83868,0,,3.206,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:05.000Z,5.360293,62.78262,0,,3.2380002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:06.000Z,5.313878,62.72655,0,,3.259,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:07.000Z,5.267622,62.670467,0,,3.2660003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:08.000Z,5.221525,62.61437,0,,3.256,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:09.000Z,5.175586,62.558258,0,,3.229,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:10.000Z,5.129804,62.502136,0,,3.1840003,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:11.000Z,5.084178,62.446,0,,3.124,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:12.000Z,5.038707,62.38985,0,,3.0600002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:13.000Z,4.99339,62.33369,0,,2.996,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:14.000Z,4.948227,62.277515,0,,2.9380002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:15.000Z,4.903215,62.22133,0,,2.8620002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:16.000Z,4.858356,62.16513,0,,2.762,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:17.000Z,4.813646,62.10892,0,,2.641,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:18.000Z,4.769087,62.052696,0,,2.5140002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:19.000Z,4.724676,61.99646,0,,2.394,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:20.000Z,4.680413,61.940212,0,,2.292,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:21.000Z,4.636297,61.883953,0,,2.2120001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:22.000Z,4.592328,61.827682,0,,2.157,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:23.000Z,4.548503,61.771397,0,,2.1190002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:24.000Z,4.504824,61.7151,0,,2.118,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:25.000Z,4.461288,61.658794,0,,2.173,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:26.000Z,4.417895,61.602474,0,,2.282,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:27.000Z,4.374644,61.546143,0,,2.421,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:28.000Z,4.331534,61.4898,0,,2.539,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:29.000Z,4.288564,61.433445,0,,2.598,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:30.000Z,4.245734,61.37708,0,,2.5960002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:31.000Z,4.203043,61.3207,0,,2.562,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:32.000Z,4.16049,61.264313,0,,2.523,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:33.000Z,4.118074,61.207912,0,,2.5080001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:34.000Z,4.075795,61.1515,0,,2.5210001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:35.000Z,4.033651,61.095078,0,,2.539,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:36.000Z,3.991643,61.038643,0,,2.5340002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:37.000Z,3.949768,60.9822,0,,2.482,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:38.000Z,3.908026,60.925743,0,,2.371,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:39.000Z,3.866418,60.869278,0,,2.246,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:40.000Z,3.824941,60.812798,0,,2.164,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:41.000Z,3.783595,60.75631,0,,2.1090002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:42.000Z,3.74238,60.69981,0,,2.082,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:43.000Z,3.701294,60.6433,0,,2.0730002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:44.000Z,3.660337,60.58678,0,,2.078,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:45.000Z,3.619509,60.53025,0,,2.092,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:46.000Z,3.578807,60.473705,0,,2.111,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:47.000Z,3.538233,60.417156,0,,2.1390002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:48.000Z,3.497785,60.36059,0,,2.171,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:49.000Z,3.457462,60.30402,0,,2.2080002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:50.000Z,3.417263,60.247437,0,,2.232,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:51.000Z,3.377189,60.19084,0,,2.233,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:52.000Z,3.337238,60.13424,0,,2.2250001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:53.000Z,3.29741,60.077625,0,,2.2350001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:54.000Z,3.257703,60.021,0,,2.2540002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:55.000Z,3.218118,59.964367,0,,2.278,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:56.000Z,3.178653,59.907722,0,,2.299,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:57.000Z,3.139308,59.851067,0,,2.321,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:58.000Z,3.100082,59.794407,0,,2.344,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:47:59.000Z,3.060975,59.737732,0,,2.368,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:00.000Z,3.021986,59.681046,0,,2.387,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:01.000Z,2.983115,59.624355,0,,2.397,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:02.000Z,2.94436,59.56765,0,,2.394,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:03.000Z,2.90572,59.510937,0,,2.3790002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:04.000Z,2.867197,59.454216,0,,2.357,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:05.000Z,2.828788,59.397484,0,,2.3260002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:06.000Z,2.790493,59.340744,0,,2.2930002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:07.000Z,2.752312,59.283993,0,,2.2640002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:08.000Z,2.714244,59.227234,0,,2.24,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:09.000Z,2.676288,59.170464,0,,2.22,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:10.000Z,2.638443,59.113686,0,,2.203,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:11.000Z,2.60071,59.056896,0,,2.1880002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:12.000Z,2.563087,59.0001,0,,2.1750002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:13.000Z,2.525574,58.943295,0,,2.161,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:14.000Z,2.488171,58.88648,0,,2.147,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:15.000Z,2.450876,58.829655,0,,2.131,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:16.000Z,2.413689,58.77282,0,,2.114,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:17.000Z,2.37661,58.71598,0,,2.095,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:18.000Z,2.339638,58.659126,0,,2.0760002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:19.000Z,2.302772,58.60227,0,,2.058,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:20.000Z,2.266012,58.5454,0,,2.0410001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:21.000Z,2.229358,58.48852,0,,2.025,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:22.000Z,2.192808,58.431637,0,,2.0110002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:23.000Z,2.156362,58.37474,0,,2,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:24.000Z,2.12002,58.317837,0,,1.9900001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:25.000Z,2.083781,58.260925,0,,1.9820001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:26.000Z,2.047645,58.204002,0,,1.9760001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:27.000Z,2.01161,58.147076,0,,1.9720001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:28.000Z,1.975677,58.090137,0,,1.973,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:29.000Z,1.939845,58.03319,0,,1.9820001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:30.000Z,1.904114,57.976234,0,,1.9920001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:31.000Z,1.868482,57.919273,0,,2,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:32.000Z,1.832949,57.8623,0,,2.006,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:33.000Z,1.797516,57.80532,0,,2.0140002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:34.000Z,1.762181,57.748333,0,,2.026,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:35.000Z,1.726943,57.691338,0,,2.046,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:36.000Z,1.691803,57.634335,0,,2.0730002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:37.000Z,1.65676,57.57732,0,,2.107,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:38.000Z,1.621812,57.5203,0,,2.1490002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:39.000Z,1.586961,57.463272,0,,2.196,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:40.000Z,1.552205,57.406235,0,,2.2480001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:41.000Z,1.517544,57.34919,0,,2.3000002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:42.000Z,1.482977,57.292137,0,,2.3500001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:43.000Z,1.448504,57.23508,0,,2.4,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:44.000Z,1.414124,57.178013,0,,2.444,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:45.000Z,1.379838,57.120934,0,,2.4750001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:46.000Z,1.345643,57.06385,0,,2.499,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:47.000Z,1.311541,57.00676,0,,2.523,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:48.000Z,1.27753,56.94966,0,,2.562,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:49.000Z,1.24361,56.892555,0,,2.598,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:50.000Z,1.20978,56.83544,0,,2.6260002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:51.000Z,1.176041,56.77832,0,,2.6460001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:52.000Z,1.142391,56.72119,0,,2.661,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:53.000Z,1.10883,56.664055,0,,2.6710002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:54.000Z,1.075358,56.606907,0,,2.677,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:55.000Z,1.041975,56.549755,0,,2.683,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:56.000Z,1.008679,56.4926,0,,2.6880002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:57.000Z,0.97547,56.435432,0,,2.6910002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:58.000Z,0.942349,56.378258,0,,2.697,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:48:59.000Z,0.909313,56.321075,0,,2.7020001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:00.000Z,0.876364,56.263885,0,,2.7020001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:01.000Z,0.843501,56.20669,0,,2.7,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:02.000Z,0.810723,56.14949,0,,2.693,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:03.000Z,0.778029,56.092278,0,,2.687,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:04.000Z,0.74542,56.03506,0,,2.6820002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:05.000Z,0.712895,55.977837,0,,2.6720002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:06.000Z,0.680453,55.920605,0,,2.661,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:07.000Z,0.648094,55.86337,0,,2.6480002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:08.000Z,0.615818,55.80612,0,,2.6420002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:09.000Z,0.583625,55.74887,0,,2.647,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:10.000Z,0.551513,55.69161,0,,2.6060002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:11.000Z,0.519483,55.634342,0,,2.535,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:12.000Z,0.487533,55.577072,0,,2.45,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:13.000Z,0.455665,55.51979,0,,2.3760002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:14.000Z,0.423876,55.462505,0,,2.3560002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:15.000Z,0.392168,55.405212,0,,2.365,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:16.000Z,0.360539,55.34791,0,,2.3490002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:17.000Z,0.328989,55.290604,0,,2.295,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:18.000Z,0.297517,55.23329,0,,2.21,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:19.000Z,0.266124,55.17597,0,,2.1160002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:20.000Z,0.234809,55.11864,0,,2.0240002,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:21.000Z,0.203572,55.06131,0,,1.9310001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:22.000Z,0.172411,55.003967,0,,1.8270001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:23.000Z,0.141328,54.94662,0,,1.7190001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:24.000Z,0.110321,54.889267,0,,1.6190001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:25.000Z,0.07939,54.83191,0,,1.534,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:26.000Z,0.048534,54.774544,0,,1.4640001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:27.000Z,0.017754,54.71717,0,,1.411,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:28.000Z,-0.012951,54.65979,0,,1.348,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:29.000Z,-0.043582,54.602406,0,,1.2780001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:30.000Z,-0.074138,54.545013,0,,1.202,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:31.000Z,-0.104621,54.487614,0,,1.133,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:32.000Z,-0.13503,54.43021,0,,1.0830001,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:33.000Z,-0.165365,54.3728,0,,1.062,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:34.000Z,-0.195628,54.315384,0,,1.074,1
VAVH,Sentinel-3A,SAT,2024-03-29T10:49:35.000Z,-0.225819,54.25796,0,,1.0760001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:26.000Z,8.00275,56.03181,0,,1.251,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:27.000Z,7.970147,56.08903,0,,1.2210001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:28.000Z,7.937461,56.146244,0,,1.223,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:29.000Z,7.904689,56.20345,0,,1.264,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:30.000Z,7.871833,56.260647,0,,1.3290001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:31.000Z,7.838891,56.317837,0,,1.3980001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:32.000Z,7.805862,56.37502,0,,1.4610001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:33.000Z,7.772748,56.432194,0,,1.5130001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:34.000Z,7.739546,56.489365,0,,1.5610001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:35.000Z,7.706257,56.546524,0,,1.621,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:36.000Z,7.67288,56.60368,0,,1.6860001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:37.000Z,7.639415,56.660824,0,,1.748,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:38.000Z,7.605862,56.717964,0,,1.7900001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:39.000Z,7.572219,56.775097,0,,1.8110001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:40.000Z,7.538487,56.83222,0,,1.812,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:41.000Z,7.504664,56.889336,0,,1.8000001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:42.000Z,7.470752,56.946445,0,,1.784,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:43.000Z,7.436748,57.003544,0,,1.769,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:44.000Z,7.402653,57.06064,0,,1.7580001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:45.000Z,7.368465,57.11772,0,,1.7530001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:46.000Z,7.334186,57.1748,0,,1.7540001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:47.000Z,7.299814,57.231873,0,,1.766,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:48.000Z,7.265348,57.288933,0,,1.792,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:49.000Z,7.230788,57.345985,0,,1.825,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:50.000Z,7.196135,57.403034,0,,1.8700001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:51.000Z,7.161386,57.46007,0,,1.9190001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:52.000Z,7.126542,57.5171,0,,1.9670001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:53.000Z,7.091603,57.574123,0,,2.02,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:54.000Z,7.056567,57.631138,0,,2.0770001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:55.000Z,7.021434,57.688145,0,,2.134,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:56.000Z,6.986205,57.745144,0,,2.19,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:57.000Z,6.950877,57.80213,0,,2.2410002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:58.000Z,6.915451,57.859116,0,,2.292,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:36:59.000Z,6.879926,57.91609,0,,2.309,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:37:00.000Z,6.844302,57.973053,0,,2.2930002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:00.000Z,4.503212,61.37402,0,,2.3260002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:01.000Z,4.460392,61.430386,0,,2.357,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:02.000Z,4.417433,61.486744,0,,2.5100002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:03.000Z,4.374333,61.54309,0,,2.7170002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:04.000Z,4.331092,61.599422,0,,2.907,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:05.000Z,4.287709,61.655743,0,,3.0440001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:06.000Z,4.244184,61.712055,0,,3.0970001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:07.000Z,4.200514,61.768353,0,,3.108,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:08.000Z,4.156701,61.82464,0,,3.1480002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:09.000Z,4.112741,61.880913,0,,3.2350001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:10.000Z,4.068636,61.937176,0,,3.364,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:11.000Z,4.024384,61.993423,0,,3.489,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:12.000Z,3.979984,62.049664,0,,3.5080001,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:13.000Z,3.935435,62.10589,0,,3.3490002,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:14.000Z,3.890736,62.1621,0,,3.051,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:15.000Z,3.845887,62.218304,0,,2.776,1
VAVH,Sentinel-3A,SAT,2024-03-29T20:38:16.000Z,3.800887,62.27449,0,,2.696,1
